student_id,student_name,program_id,branch,year,section_id
STU0047,Student_0047,P01,CSE,1,S_CSE_1_A
STU0048,Student_0048,P01,CSE,1,S_CSE_1_A
STU0049,Student_0049,P01,CSE,1,S_CSE_1_A
STU0050,Student_0050,P01,CSE,1,S_CSE_1_A
STU0051,Student_0051,P01,CSE,1,S_CSE_1_A
STU0052,Student_0052,P01,CSE,1,S_CSE_1_A
STU0053,Student_0053,P01,CSE,1,S_CSE_1_A
STU0054,Student_0054,P01,CSE,1,S_CSE_1_A
STU0055,Student_0055,P01,CSE,1,S_CSE_1_A
STU0056,Student_0056,P01,CSE,1,S_CSE_1_A
STU0057,Student_0057,P01,CSE,1,S_CSE_1_A
STU0058,Student_0058,P01,CSE,1,S_CSE_1_A
STU0059,Student_0059,P01,CSE,1,S_CSE_1_A
STU0060,Student_0060,P01,CSE,1,S_CSE_1_A
STU0061,Student_0061,P01,CSE,1,S_CSE_1_A
STU0062,Student_0062,P01,CSE,1,S_CSE_1_A
STU0063,Student_0063,P01,CSE,1,S_CSE_1_A
STU0064,Student_0064,P01,CSE,1,S_CSE_1_A
STU0065,Student_0065,P01,CSE,1,S_CSE_1_A
STU0066,Student_0066,P02,ECE,1,S_ECE_1_A
STU0067,Student_0067,P02,ECE,1,S_ECE_1_A
STU0068,Student_0068,P02,ECE,1,S_ECE_1_A
STU0069,Student_0069,P02,ECE,1,S_ECE_1_A
STU0070,Student_0070,P02,ECE,1,S_ECE_1_A
STU0071,Student_0071,P02,ECE,1,S_ECE_1_A
STU0072,Student_0072,P02,ECE,1,S_ECE_1_A
STU0073,Student_0073,P02,ECE,1,S_ECE_1_A
STU0074,Student_0074,P02,ECE,1,S_ECE_1_A
STU0075,Student_0075,P02,ECE,1,S_ECE_1_A
STU0076,Student_0076,P02,ECE,1,S_ECE_1_A
STU0077,Student_0077,P02,ECE,1,S_ECE_1_A
STU0078,Student_0078,P02,ECE,1,S_ECE_1_A
STU0079,Student_0079,P02,ECE,1,S_ECE_1_A
STU0080,Student_0080,P02,ECE,1,S_ECE_1_A
STU0081,Student_0081,P02,ECE,1,S_ECE_1_A
STU0082,Student_0082,P02,ECE,1,S_ECE_1_A
STU0083,Student_0083,P02,ECE,1,S_ECE_1_A
STU0084,Student_0084,P02,ECE,1,S_ECE_1_A
STU0085,Student_0085,P02,ECE,1,S_ECE_1_A
STU0086,Student_0086,P02,ECE,1,S_ECE_1_A
STU0087,Student_0087,P02,ECE,1,S_ECE_1_A
STU0088,Student_0088,P02,ECE,1,S_ECE_1_A
STU0089,Student_0089,P02,ECE,1,S_ECE_1_A
STU0090,Student_0090,P02,ECE,1,S_ECE_1_A
STU0091,Student_0091,P02,ECE,1,S_ECE_1_A
STU0092,Student_0092,P02,ECE,1,S_ECE_1_A
STU0093,Student_0093,P02,ECE,1,S_ECE_1_A
STU0094,Student_0094,P02,ECE,1,S_ECE_1_A
STU0095,Student_0095,P02,ECE,1,S_ECE_1_A
STU0096,Student_0096,P02,ECE,1,S_ECE_1_A
STU0097,Student_0097,P02,ECE,1,S_ECE_1_A
STU0098,Student_0098,P02,ECE,1,S_ECE_1_A
STU0099,Student_0099,P02,ECE,1,S_ECE_1_A
STU0100,Student_0100,P02,ECE,1,S_ECE_1_A
STU0101,Student_0101,P02,ECE,1,S_ECE_1_A
STU0102,Student_0102,P02,ECE,1,S_ECE_1_A
STU0103,Student_0103,P02,ECE,1,S_ECE_1_A
STU0104,Student_0104,P02,ECE,1,S_ECE_1_A
STU0105,Student_0105,P02,ECE,1,S_ECE_1_A
STU0106,Student_0106,P02,ECE,1,S_ECE_1_A
STU0107,Student_0107,P02,ECE,1,S_ECE_1_A
STU0108,Student_0108,P02,ECE,1,S_ECE_1_A
STU0109,Student_0109,P02,ECE,1,S_ECE_1_A
STU0110,Student_0110,P02,ECE,1,S_ECE_1_A
STU0111,Student_0111,P02,ECE,1,S_ECE_1_A
STU0112,Student_0112,P02,ECE,1,S_ECE_1_A
STU0113,Student_0113,P02,ECE,1,S_ECE_1_A
STU0114,Student_0114,P02,ECE,1,S_ECE_1_A
STU0115,Student_0115,P02,ECE,1,S_ECE_1_A
STU0116,Student_0116,P02,ECE,1,S_ECE_1_A
STU0117,Student_0117,P02,ECE,1,S_ECE_1_A
STU0118,Student_0118,P02,ECE,1,S_ECE_1_A
STU0119,Student_0119,P02,ECE,1,S_ECE_1_A
STU0120,Student_0120,P02,ECE,1,S_ECE_1_A
STU0121,Student_0121,P02,ECE,1,S_ECE_1_A
STU0122,Student_0122,P02,ECE,1,S_ECE_1_A
STU0123,Student_0123,P02,ECE,1,S_ECE_1_A
STU0124,Student_0124,P02,ECE,1,S_ECE_1_A
STU0125,Student_0125,P02,ECE,1,S_ECE_1_A
STU0126,Student_0126,P02,ECE,1,S_ECE_1_A
STU0127,Student_0127,P02,ECE,1,S_ECE_1_A
STU0128,Student_0128,P02,ECE,1,S_ECE_1_A
STU0129,Student_0129,P02,ECE,1,S_ECE_1_A
STU0130,Student_0130,P02,ECE,1,S_ECE_1_A
STU0131,Student_0131,P03,AIML,1,S_AIML_1_A
STU0132,Student_0132,P03,AIML,1,S_AIML_1_A
STU0133,Student_0133,P03,AIML,1,S_AIML_1_A
STU0134,Student_0134,P03,AIML,1,S_AIML_1_A
STU0135,Student_0135,P03,AIML,1,S_AIML_1_A
STU0136,Student_0136,P03,AIML,1,S_AIML_1_A
STU0137,Student_0137,P03,AIML,1,S_AIML_1_A
STU0138,Student_0138,P03,AIML,1,S_AIML_1_A
STU0139,Student_0139,P03,AIML,1,S_AIML_1_A
STU0140,Student_0140,P03,AIML,1,S_AIML_1_A
STU0141,Student_0141,P03,AIML,1,S_AIML_1_A
STU0142,Student_0142,P03,AIML,1,S_AIML_1_A
STU0143,Student_0143,P03,AIML,1,S_AIML_1_A
STU0144,Student_0144,P03,AIML,1,S_AIML_1_A
STU0145,Student_0145,P03,AIML,1,S_AIML_1_A
STU0146,Student_0146,P03,AIML,1,S_AIML_1_A
STU0147,Student_0147,P03,AIML,1,S_AIML_1_A
STU0148,Student_0148,P03,AIML,1,S_AIML_1_A
STU0149,Student_0149,P03,AIML,1,S_AIML_1_A
STU0150,Student_0150,P03,AIML,1,S_AIML_1_A
STU0151,Student_0151,P03,AIML,1,S_AIML_1_A
STU0152,Student_0152,P03,AIML,1,S_AIML_1_A
STU0153,Student_0153,P03,AIML,1,S_AIML_1_A
STU0154,Student_0154,P03,AIML,1,S_AIML_1_A
STU0155,Student_0155,P03,AIML,1,S_AIML_1_A
STU0156,Student_0156,P03,AIML,1,S_AIML_1_A
STU0157,Student_0157,P03,AIML,1,S_AIML_1_A
STU0158,Student_0158,P03,AIML,1,S_AIML_1_A
STU0159,Student_0159,P03,AIML,1,S_AIML_1_A
STU0160,Student_0160,P03,AIML,1,S_AIML_1_A
STU0161,Student_0161,P03,AIML,1,S_AIML_1_A
STU0162,Student_0162,P03,AIML,1,S_AIML_1_A
STU0163,Student_0163,P03,AIML,1,S_AIML_1_A
STU0164,Student_0164,P03,AIML,1,S_AIML_1_A
STU0165,Student_0165,P03,AIML,1,S_AIML_1_A
STU0166,Student_0166,P03,AIML,1,S_AIML_1_A
STU0167,Student_0167,P03,AIML,1,S_AIML_1_A
STU0168,Student_0168,P03,AIML,1,S_AIML_1_A
STU0169,Student_0169,P03,AIML,1,S_AIML_1_A
STU0170,Student_0170,P03,AIML,1,S_AIML_1_A
STU0171,Student_0171,P03,AIML,1,S_AIML_1_A
STU0172,Student_0172,P03,AIML,1,S_AIML_1_A
STU0173,Student_0173,P03,AIML,1,S_AIML_1_A
STU0174,Student_0174,P03,AIML,1,S_AIML_1_A
STU0175,Student_0175,P03,AIML,1,S_AIML_1_A
STU0176,Student_0176,P03,AIML,1,S_AIML_1_A
STU0177,Student_0177,P03,AIML,1,S_AIML_1_A
STU0178,Student_0178,P03,AIML,1,S_AIML_1_A
STU0179,Student_0179,P03,AIML,1,S_AIML_1_A
STU0180,Student_0180,P03,AIML,1,S_AIML_1_A
STU0181,Student_0181,P03,AIML,1,S_AIML_1_A
STU0182,Student_0182,P03,AIML,1,S_AIML_1_A
STU0183,Student_0183,P03,AIML,1,S_AIML_1_A
STU0184,Student_0184,P03,AIML,1,S_AIML_1_A
STU0185,Student_0185,P03,AIML,1,S_AIML_1_A
STU0186,Student_0186,P03,AIML,1,S_AIML_1_A
STU0187,Student_0187,P03,AIML,1,S_AIML_1_A
STU0188,Student_0188,P03,AIML,1,S_AIML_1_A
STU0189,Student_0189,P03,AIML,1,S_AIML_1_A
STU0190,Student_0190,P03,AIML,1,S_AIML_1_A
STU0191,Student_0191,P04,AR,1,S_AR_1_A
STU0192,Student_0192,P04,AR,1,S_AR_1_A
STU0193,Student_0193,P04,AR,1,S_AR_1_A
STU0194,Student_0194,P04,AR,1,S_AR_1_A
STU0195,Student_0195,P04,AR,1,S_AR_1_A
STU0196,Student_0196,P04,AR,1,S_AR_1_A
STU0197,Student_0197,P04,AR,1,S_AR_1_A
STU0198,Student_0198,P04,AR,1,S_AR_1_A
STU0199,Student_0199,P04,AR,1,S_AR_1_A
STU0200,Student_0200,P04,AR,1,S_AR_1_A
STU0201,Student_0201,P04,AR,1,S_AR_1_A
STU0202,Student_0202,P04,AR,1,S_AR_1_A
STU0203,Student_0203,P04,AR,1,S_AR_1_A
STU0204,Student_0204,P04,AR,1,S_AR_1_A
STU0205,Student_0205,P04,AR,1,S_AR_1_A
STU0206,Student_0206,P04,AR,1,S_AR_1_A
STU0207,Student_0207,P04,AR,1,S_AR_1_A
STU0208,Student_0208,P04,AR,1,S_AR_1_A
STU0209,Student_0209,P04,AR,1,S_AR_1_A
STU0210,Student_0210,P04,AR,1,S_AR_1_A
STU0211,Student_0211,P04,AR,1,S_AR_1_A
STU0212,Student_0212,P04,AR,1,S_AR_1_A
STU0213,Student_0213,P04,AR,1,S_AR_1_A
STU0214,Student_0214,P04,AR,1,S_AR_1_A
STU0215,Student_0215,P04,AR,1,S_AR_1_A
STU0216,Student_0216,P04,AR,1,S_AR_1_A
STU0217,Student_0217,P04,AR,1,S_AR_1_A
STU0218,Student_0218,P04,AR,1,S_AR_1_A
STU0219,Student_0219,P04,AR,1,S_AR_1_A
STU0220,Student_0220,P04,AR,1,S_AR_1_A
STU0221,Student_0221,P04,AR,1,S_AR_1_A
STU0222,Student_0222,P04,AR,1,S_AR_1_A
STU0223,Student_0223,P04,AR,1,S_AR_1_A
STU0224,Student_0224,P04,AR,1,S_AR_1_A
STU0225,Student_0225,P04,AR,1,S_AR_1_A
STU0226,Student_0226,P04,AR,1,S_AR_1_A
STU0227,Student_0227,P04,AR,1,S_AR_1_A
STU0228,Student_0228,P04,AR,1,S_AR_1_A
STU0229,Student_0229,P04,AR,1,S_AR_1_A
STU0230,Student_0230,P04,AR,1,S_AR_1_A
STU0231,Student_0231,P04,AR,1,S_AR_1_A
STU0232,Student_0232,P04,AR,1,S_AR_1_A
STU0233,Student_0233,P04,AR,1,S_AR_1_A
STU0234,Student_0234,P04,AR,1,S_AR_1_A
STU0235,Student_0235,P04,AR,1,S_AR_1_A
STU0236,Student_0236,P04,AR,1,S_AR_1_A
STU0237,Student_0237,P04,AR,1,S_AR_1_A
STU0238,Student_0238,P04,AR,1,S_AR_1_A
STU0239,Student_0239,P04,AR,1,S_AR_1_A
STU0240,Student_0240,P04,AR,1,S_AR_1_A
STU0241,Student_0241,P04,AR,1,S_AR_1_A
STU0242,Student_0242,P04,AR,1,S_AR_1_A
STU0243,Student_0243,P04,AR,1,S_AR_1_A
STU0244,Student_0244,P04,AR,1,S_AR_1_A
STU0245,Student_0245,P04,AR,1,S_AR_1_A
STU0246,Student_0246,P04,AR,1,S_AR_1_A
STU0247,Student_0247,P04,AR,1,S_AR_1_A
STU0248,Student_0248,P04,AR,1,S_AR_1_A
STU0249,Student_0249,P04,AR,1,S_AR_1_A
STU0250,Student_0250,P04,AR,1,S_AR_1_A
STU0251,Student_0251,P01,CSE,2,S_CSE_2_A
STU0252,Student_0252,P01,CSE,2,S_CSE_2_A
STU0253,Student_0253,P01,CSE,2,S_CSE_2_A
STU0254,Student_0254,P01,CSE,2,S_CSE_2_A
STU0255,Student_0255,P01,CSE,2,S_CSE_2_A
STU0256,Student_0256,P01,CSE,2,S_CSE_2_A
STU0257,Student_0257,P01,CSE,2,S_CSE_2_A
STU0258,Student_0258,P01,CSE,2,S_CSE_2_A
STU0259,Student_0259,P01,CSE,2,S_CSE_2_A
STU0260,Student_0260,P01,CSE,2,S_CSE_2_A
STU0261,Student_0261,P01,CSE,2,S_CSE_2_A
STU0262,Student_0262,P01,CSE,2,S_CSE_2_A
STU0263,Student_0263,P01,CSE,2,S_CSE_2_A
STU0264,Student_0264,P01,CSE,2,S_CSE_2_A
STU0265,Student_0265,P01,CSE,2,S_CSE_2_A
STU0266,Student_0266,P01,CSE,2,S_CSE_2_A
STU0267,Student_0267,P01,CSE,2,S_CSE_2_A
STU0268,Student_0268,P01,CSE,2,S_CSE_2_A
STU0269,Student_0269,P01,CSE,2,S_CSE_2_A
STU0270,Student_0270,P01,CSE,2,S_CSE_2_A
STU0271,Student_0271,P01,CSE,2,S_CSE_2_A
STU0272,Student_0272,P01,CSE,2,S_CSE_2_A
STU0273,Student_0273,P01,CSE,2,S_CSE_2_A
STU0274,Student_0274,P01,CSE,2,S_CSE_2_A
STU0275,Student_0275,P01,CSE,2,S_CSE_2_A
STU0276,Student_0276,P01,CSE,2,S_CSE_2_A
STU0277,Student_0277,P01,CSE,2,S_CSE_2_A
STU0278,Student_0278,P01,CSE,2,S_CSE_2_A
STU0279,Student_0279,P01,CSE,2,S_CSE_2_A
STU0280,Student_0280,P01,CSE,2,S_CSE_2_A
STU0281,Student_0281,P01,CSE,2,S_CSE_2_A
STU0282,Student_0282,P01,CSE,2,S_CSE_2_A
STU0283,Student_0283,P01,CSE,2,S_CSE_2_A
STU0284,Student_0284,P01,CSE,2,S_CSE_2_A
STU0285,Student_0285,P01,CSE,2,S_CSE_2_A
STU0286,Student_0286,P01,CSE,2,S_CSE_2_A
STU0287,Student_0287,P01,CSE,2,S_CSE_2_A
STU0288,Student_0288,P01,CSE,2,S_CSE_2_A
STU0289,Student_0289,P01,CSE,2,S_CSE_2_A
STU0290,Student_0290,P01,CSE,2,S_CSE_2_A
STU0291,Student_0291,P01,CSE,2,S_CSE_2_A
STU0292,Student_0292,P01,CSE,2,S_CSE_2_A
STU0293,Student_0293,P01,CSE,2,S_CSE_2_A
STU0294,Student_0294,P01,CSE,2,S_CSE_2_A
STU0295,Student_0295,P01,CSE,2,S_CSE_2_A
STU0296,Student_0296,P01,CSE,2,S_CSE_2_A
STU0297,Student_0297,P01,CSE,2,S_CSE_2_A
STU0298,Student_0298,P01,CSE,2,S_CSE_2_A
STU0299,Student_0299,P01,CSE,2,S_CSE_2_A
STU0300,Student_0300,P01,CSE,2,S_CSE_2_A
STU0301,Student_0301,P01,CSE,2,S_CSE_2_A
STU0302,Student_0302,P01,CSE,2,S_CSE_2_A
STU0303,Student_0303,P01,CSE,2,S_CSE_2_A
STU0304,Student_0304,P01,CSE,2,S_CSE_2_A
STU0305,Student_0305,P01,CSE,2,S_CSE_2_A
STU0306,Student_0306,P01,CSE,2,S_CSE_2_A
STU0307,Student_0307,P01,CSE,2,S_CSE_2_A
STU0308,Student_0308,P01,CSE,2,S_CSE_2_A
STU0309,Student_0309,P01,CSE,2,S_CSE_2_A
STU0310,Student_0310,P01,CSE,2,S_CSE_2_A
STU0311,Student_0311,P01,CSE,2,S_CSE_2_A
STU0312,Student_0312,P01,CSE,2,S_CSE_2_A
STU0313,Student_0313,P01,CSE,2,S_CSE_2_A
STU0314,Student_0314,P01,CSE,2,S_CSE_2_A
STU0315,Student_0315,P01,CSE,2,S_CSE_2_A
STU0316,Student_0316,P02,ECE,2,S_ECE_2_A
STU0317,Student_0317,P02,ECE,2,S_ECE_2_A
STU0318,Student_0318,P02,ECE,2,S_ECE_2_A
STU0319,Student_0319,P02,ECE,2,S_ECE_2_A
STU0320,Student_0320,P02,ECE,2,S_ECE_2_A
STU0321,Student_0321,P02,ECE,2,S_ECE_2_A
STU0322,Student_0322,P02,ECE,2,S_ECE_2_A
STU0323,Student_0323,P02,ECE,2,S_ECE_2_A
STU0324,Student_0324,P02,ECE,2,S_ECE_2_A
STU0325,Student_0325,P02,ECE,2,S_ECE_2_A
STU0326,Student_0326,P02,ECE,2,S_ECE_2_A
STU0327,Student_0327,P02,ECE,2,S_ECE_2_A
STU0328,Student_0328,P02,ECE,2,S_ECE_2_A
STU0329,Student_0329,P02,ECE,2,S_ECE_2_A
STU0330,Student_0330,P02,ECE,2,S_ECE_2_A
STU0331,Student_0331,P02,ECE,2,S_ECE_2_A
STU0332,Student_0332,P02,ECE,2,S_ECE_2_A
STU0333,Student_0333,P02,ECE,2,S_ECE_2_A
STU0334,Student_0334,P02,ECE,2,S_ECE_2_A
STU0335,Student_0335,P02,ECE,2,S_ECE_2_A
STU0336,Student_0336,P02,ECE,2,S_ECE_2_A
STU0337,Student_0337,P02,ECE,2,S_ECE_2_A
STU0338,Student_0338,P02,ECE,2,S_ECE_2_A
STU0339,Student_0339,P02,ECE,2,S_ECE_2_A
STU0340,Student_0340,P02,ECE,2,S_ECE_2_A
STU0341,Student_0341,P02,ECE,2,S_ECE_2_A
STU0342,Student_0342,P02,ECE,2,S_ECE_2_A
STU0343,Student_0343,P02,ECE,2,S_ECE_2_A
STU0344,Student_0344,P02,ECE,2,S_ECE_2_A
STU0345,Student_0345,P02,ECE,2,S_ECE_2_A
STU0346,Student_0346,P02,ECE,2,S_ECE_2_A
STU0347,Student_0347,P02,ECE,2,S_ECE_2_A
STU0348,Student_0348,P02,ECE,2,S_ECE_2_A
STU0349,Student_0349,P02,ECE,2,S_ECE_2_A
STU0350,Student_0350,P02,ECE,2,S_ECE_2_A
STU0351,Student_0351,P02,ECE,2,S_ECE_2_A
STU0352,Student_0352,P02,ECE,2,S_ECE_2_A
STU0353,Student_0353,P02,ECE,2,S_ECE_2_A
STU0354,Student_0354,P02,ECE,2,S_ECE_2_A
STU0355,Student_0355,P02,ECE,2,S_ECE_2_A
STU0356,Student_0356,P02,ECE,2,S_ECE_2_A
STU0357,Student_0357,P02,ECE,2,S_ECE_2_A
STU0358,Student_0358,P02,ECE,2,S_ECE_2_A
STU0359,Student_0359,P02,ECE,2,S_ECE_2_A
STU0360,Student_0360,P02,ECE,2,S_ECE_2_A
STU0361,Student_0361,P02,ECE,2,S_ECE_2_A
STU0362,Student_0362,P02,ECE,2,S_ECE_2_A
STU0363,Student_0363,P02,ECE,2,S_ECE_2_A
STU0364,Student_0364,P02,ECE,2,S_ECE_2_A
STU0365,Student_0365,P02,ECE,2,S_ECE_2_A
STU0366,Student_0366,P02,ECE,2,S_ECE_2_A
STU0367,Student_0367,P02,ECE,2,S_ECE_2_A
STU0368,Student_0368,P02,ECE,2,S_ECE_2_A
STU0369,Student_0369,P02,ECE,2,S_ECE_2_A
STU0370,Student_0370,P02,ECE,2,S_ECE_2_A
STU0371,Student_0371,P02,ECE,2,S_ECE_2_A
STU0372,Student_0372,P02,ECE,2,S_ECE_2_A
STU0373,Student_0373,P02,ECE,2,S_ECE_2_A
STU0374,Student_0374,P02,ECE,2,S_ECE_2_A
STU0375,Student_0375,P02,ECE,2,S_ECE_2_A
STU0376,Student_0376,P02,ECE,2,S_ECE_2_A
STU0377,Student_0377,P02,ECE,2,S_ECE_2_A
STU0378,Student_0378,P02,ECE,2,S_ECE_2_A
STU0379,Student_0379,P02,ECE,2,S_ECE_2_A
STU0380,Student_0380,P02,ECE,2,S_ECE_2_A
STU0381,Student_0381,P03,AIML,2,S_AIML_2_A
STU0382,Student_0382,P03,AIML,2,S_AIML_2_A
STU0383,Student_0383,P03,AIML,2,S_AIML_2_A
STU0384,Student_0384,P03,AIML,2,S_AIML_2_A
STU0385,Student_0385,P03,AIML,2,S_AIML_2_A
STU0386,Student_0386,P03,AIML,2,S_AIML_2_A
STU0387,Student_0387,P03,AIML,2,S_AIML_2_A
STU0388,Student_0388,P03,AIML,2,S_AIML_2_A
STU0389,Student_0389,P03,AIML,2,S_AIML_2_A
STU0390,Student_0390,P03,AIML,2,S_AIML_2_A
STU0391,Student_0391,P03,AIML,2,S_AIML_2_A
STU0392,Student_0392,P03,AIML,2,S_AIML_2_A
STU0393,Student_0393,P03,AIML,2,S_AIML_2_A
STU0394,Student_0394,P03,AIML,2,S_AIML_2_A
STU0395,Student_0395,P03,AIML,2,S_AIML_2_A
STU0396,Student_0396,P03,AIML,2,S_AIML_2_A
STU0397,Student_0397,P03,AIML,2,S_AIML_2_A
STU0398,Student_0398,P03,AIML,2,S_AIML_2_A
STU0399,Student_0399,P03,AIML,2,S_AIML_2_A
STU0400,Student_0400,P03,AIML,2,S_AIML_2_A
STU0401,Student_0401,P03,AIML,2,S_AIML_2_A
STU0402,Student_0402,P03,AIML,2,S_AIML_2_A
STU0403,Student_0403,P03,AIML,2,S_AIML_2_A
STU0404,Student_0404,P03,AIML,2,S_AIML_2_A
STU0405,Student_0405,P03,AIML,2,S_AIML_2_A
STU0406,Student_0406,P03,AIML,2,S_AIML_2_A
STU0407,Student_0407,P03,AIML,2,S_AIML_2_A
STU0408,Student_0408,P03,AIML,2,S_AIML_2_A
STU0409,Student_0409,P03,AIML,2,S_AIML_2_A
STU0410,Student_0410,P03,AIML,2,S_AIML_2_A
STU0411,Student_0411,P03,AIML,2,S_AIML_2_A
STU0412,Student_0412,P03,AIML,2,S_AIML_2_A
STU0413,Student_0413,P03,AIML,2,S_AIML_2_A
STU0414,Student_0414,P03,AIML,2,S_AIML_2_A
STU0415,Student_0415,P03,AIML,2,S_AIML_2_A
STU0416,Student_0416,P03,AIML,2,S_AIML_2_A
STU0417,Student_0417,P03,AIML,2,S_AIML_2_A
STU0418,Student_0418,P03,AIML,2,S_AIML_2_A
STU0419,Student_0419,P03,AIML,2,S_AIML_2_A
STU0420,Student_0420,P03,AIML,2,S_AIML_2_A
STU0421,Student_0421,P03,AIML,2,S_AIML_2_A
STU0422,Student_0422,P03,AIML,2,S_AIML_2_A
STU0423,Student_0423,P03,AIML,2,S_AIML_2_A
STU0424,Student_0424,P03,AIML,2,S_AIML_2_A
STU0425,Student_0425,P03,AIML,2,S_AIML_2_A
STU0426,Student_0426,P03,AIML,2,S_AIML_2_A
STU0427,Student_0427,P03,AIML,2,S_AIML_2_A
STU0428,Student_0428,P03,AIML,2,S_AIML_2_A
STU0429,Student_0429,P03,AIML,2,S_AIML_2_A
STU0430,Student_0430,P03,AIML,2,S_AIML_2_A
STU0431,Student_0431,P03,AIML,2,S_AIML_2_A
STU0432,Student_0432,P03,AIML,2,S_AIML_2_A
STU0433,Student_0433,P03,AIML,2,S_AIML_2_A
STU0434,Student_0434,P03,AIML,2,S_AIML_2_A
STU0435,Student_0435,P03,AIML,2,S_AIML_2_A
STU0436,Student_0436,P03,AIML,2,S_AIML_2_A
STU0437,Student_0437,P03,AIML,2,S_AIML_2_A
STU0438,Student_0438,P03,AIML,2,S_AIML_2_A
STU0439,Student_0439,P03,AIML,2,S_AIML_2_A
STU0440,Student_0440,P03,AIML,2,S_AIML_2_A
STU0441,Student_0441,P04,AR,2,S_AR_2_A
STU0442,Student_0442,P04,AR,2,S_AR_2_A
STU0443,Student_0443,P04,AR,2,S_AR_2_A
STU0444,Student_0444,P04,AR,2,S_AR_2_A
STU0445,Student_0445,P04,AR,2,S_AR_2_A
STU0446,Student_0446,P04,AR,2,S_AR_2_A
STU0447,Student_0447,P04,AR,2,S_AR_2_A
STU0448,Student_0448,P04,AR,2,S_AR_2_A
STU0449,Student_0449,P04,AR,2,S_AR_2_A
STU0450,Student_0450,P04,AR,2,S_AR_2_A
STU0451,Student_0451,P04,AR,2,S_AR_2_A
STU0452,Student_0452,P04,AR,2,S_AR_2_A
STU0453,Student_0453,P04,AR,2,S_AR_2_A
STU0454,Student_0454,P04,AR,2,S_AR_2_A
STU0455,Student_0455,P04,AR,2,S_AR_2_A
STU0456,Student_0456,P04,AR,2,S_AR_2_A
STU0457,Student_0457,P04,AR,2,S_AR_2_A
STU0458,Student_0458,P04,AR,2,S_AR_2_A
STU0459,Student_0459,P04,AR,2,S_AR_2_A
STU0460,Student_0460,P04,AR,2,S_AR_2_A
STU0461,Student_0461,P04,AR,2,S_AR_2_A
STU0462,Student_0462,P04,AR,2,S_AR_2_A
STU0463,Student_0463,P04,AR,2,S_AR_2_A
STU0464,Student_0464,P04,AR,2,S_AR_2_A
STU0465,Student_0465,P04,AR,2,S_AR_2_A
STU0466,Student_0466,P04,AR,2,S_AR_2_A
STU0467,Student_0467,P04,AR,2,S_AR_2_A
STU0468,Student_0468,P04,AR,2,S_AR_2_A
STU0469,Student_0469,P04,AR,2,S_AR_2_A
STU0470,Student_0470,P04,AR,2,S_AR_2_A
STU0471,Student_0471,P04,AR,2,S_AR_2_A
