offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
O0018,C004,S_AIML_1_A,2,TUE_1500,TUE,15:00,16:00,R003,F029
O0019,C005,S_AIML_1_A,1,TUE_1100,TUE,11:00,12:00,CL005,F007
O0019,C005,S_AIML_1_A,2,THU_1500,THU,15:00,16:00,CL006,F007
O0019,C005,S_AIML_1_A,3,WED_1200,WED,12:00,13:00,CL003,F007
O0019,C005,S_AIML_1_A,4,FRI_1500,FRI,15:00,16:00,CL002,F007
O0020,C006,S_AIML_1_A,1,THU_0900,THU,09:00,10:00,PL001,F021
O0021,C007,S_AIML_1_A,1,MON_1100,MON,11:00,12:00,W001,F038
O0022,C001,S_AR_1_A,1,MON_1100,MON,11:00,12:00,R001,F020
O0022,C001,S_AR_1_A,2,THU_1200,THU,12:00,13:00,R010,F020
O0022,C001,S_AR_1_A,3,WED_1500,WED,15:00,16:00,R001,F020
O0022,C001,S_AR_1_A,4,TUE_1200,TUE,12:00,13:00,R012,F020
O0023,C002,S_AR_1_A,1,WED_1400,WED,14:00,15:00,R008,F018
O0023,C002,S_AR_1_A,2,THU_1400,THU,14:00,15:00,R009,F018
O0023,C002,S_AR_1_A,3,FRI_1400,FRI,14:00,15:00,R010,F018
O0024,C003,S_AR_1_A,1,FRI_1100,FRI,11:00,12:00,R007,F024
O0024,C003,S_AR_1_A,2,MON_1000,MON,10:00,11:00,R008,F024
O0024,C003,S_AR_1_A,3,THU_1600,THU,16:00,17:00,R011,F024
O0025,C004,S_AR_1_A,1,WED_1100,WED,11:00,12:00,R009,F027
O0025,C004,S_AR_1_A,2,FRI_1000,FRI,10:00,11:00,R006,F027
O0026,C005,S_AR_1_A,1,MON_0900,MON,09:00,10:00,CL004,F010
O0026,C005,S_AR_1_A,2,WED_1600,WED,16:00,17:00,CL004,F010
O0026,C005,S_AR_1_A,3,THU_1100,THU,11:00,12:00,CL004,F010
O0026,C005,S_AR_1_A,4,FRI_1600,FRI,16:00,17:00,CL002,F010
O0027,C006,S_AR_1_A,1,WED_0900,WED,09:00,10:00,PL001,F025
O0028,C007,S_AR_1_A,1,THU_0900,THU,09:00,10:00,W002,F038
O0029,C008,S_CSE_2_A,1,MON_0900,MON,09:00,10:00,R007,F039
O0029,C008,S_CSE_2_A,2,TUE_1600,TUE,16:00,17:00,R006,F039
O0029,C008,S_CSE_2_A,3,THU_1200,THU,12:00,13:00,R006,F039
O0029,C008,S_CSE_2_A,4,FRI_1200,FRI,12:00,13:00,R008,F039
O0030,C009,S_CSE_2_A,1,THU_0900,THU,09:00,10:00,R004,F033
O0030,C009,S_CSE_2_A,2,MON_1000,MON,10:00,11:00,R001,F033
O0031,C010,S_CSE_2_A,1,THU_1100,THU,11:00,12:00,R002,F006
O0031,C010,S_CSE_2_A,2,WED_1600,WED,16:00,17:00,R002,F006
O0031,C010,S_CSE_2_A,3,FRI_1100,FRI,11:00,12:00,R005,F006
O0031,C010,S_CSE_2_A,4,MON_1400,MON,14:00,15:00,R005,F006
O0032,C011,S_CSE_2_A,1,THU_1500,THU,15:00,16:00,R004,F011
O0032,C011,S_CSE_2_A,2,FRI_1500,FRI,15:00,16:00,R008,F011
O0032,C011,S_CSE_2_A,3,WED_0900,WED,09:00,10:00,R009,F011
O0033,C012,S_CSE_2_A,1,TUE_1200,TUE,12:00,13:00,R003,F012
O0033,C012,S_CSE_2_A,2,THU_1600,THU,16:00,17:00,R009,F012
O0033,C012,S_CSE_2_A,3,FRI_1400,FRI,14:00,15:00,R005,F012
O0034,C013,S_CSE_2_A,1,MON_1500,MON,15:00,16:00,CL003,F037
O0035,C008,S_ECE_2_A,1,WED_0900,WED,09:00,10:00,R011,F040
O0035,C008,S_ECE_2_A,2,MON_1600,MON,16:00,17:00,R001,F040
O0035,C008,S_ECE_2_A,3,THU_1200,THU,12:00,13:00,R008,F040
O0035,C008,S_ECE_2_A,4,TUE_1600,TUE,16:00,17:00,R005,F040
O0036,C009,S_ECE_2_A,1,THU_1100,THU,11:00,12:00,R006,F040
O0036,C009,S_ECE_2_A,2,MON_1400,MON,14:00,15:00,R010,F040
O0037,C021,S_ECE_2_A,1,TUE_1100,TUE,11:00,12:00,R011,F013
O0037,C021,S_ECE_2_A,2,THU_1400,THU,14:00,15:00,R002,F013
O0037,C021,S_ECE_2_A,3,WED_1600,WED,16:00,17:00,R004,F013
O0037,C021,S_ECE_2_A,4,FRI_1000,FRI,10:00,11:00,R005,F013
O0038,C022,S_ECE_2_A,1,TUE_0900,TUE,09:00,10:00,R003,F015
O0038,C022,S_ECE_2_A,2,THU_1500,THU,15:00,16:00,R001,F015
O0038,C022,S_ECE_2_A,3,MON_1500,MON,15:00,16:00,R010,F015
O0038,C022,S_ECE_2_A,4,WED_1100,WED,11:00,12:00,R012,F015
O0039,C023,S_ECE_2_A,1,FRI_1500,FRI,15:00,16:00,R004,F021
O0039,C023,S_ECE_2_A,2,THU_1600,THU,16:00,17:00,R007,F021
O0039,C023,S_ECE_2_A,3,WED_1500,WED,15:00,16:00,R003,F021
O0040,C024,S_ECE_2_A,1,MON_1000,MON,10:00,11:00,EL002,F021
O0041,C008,S_AIML_2_A,1,THU_0900,THU,09:00,10:00,R010,F022
O0041,C008,S_AIML_2_A,2,WED_1400,WED,14:00,15:00,R003,F022
O0041,C008,S_AIML_2_A,3,MON_1000,MON,10:00,11:00,R006,F022
O0041,C008,S_AIML_2_A,4,FRI_1400,FRI,14:00,15:00,R006,F022
O0042,C009,S_AIML_2_A,1,FRI_1100,FRI,11:00,12:00,R010,F033
O0042,C009,S_AIML_2_A,2,TUE_1000,TUE,10:00,11:00,R003,F033
O0043,C032,S_AIML_2_A,1,TUE_1100,TUE,11:00,12:00,R003,F026
O0043,C032,S_AIML_2_A,2,THU_1400,THU,14:00,15:00,R003,F026
O0043,C032,S_AIML_2_A,3,MON_1500,MON,15:00,16:00,R007,F026
O0043,C032,S_AIML_2_A,4,WED_1500,WED,15:00,16:00,R009,F026
O0044,C033,S_AIML_2_A,1,MON_0900,MON,09:00,10:00,R002,F026
O0044,C033,S_AIML_2_A,2,THU_1000,THU,10:00,11:00,R002,F026
O0044,C033,S_AIML_2_A,3,FRI_1000,FRI,10:00,11:00,R007,F026
O0044,C033,S_AIML_2_A,4,WED_1100,WED,11:00,12:00,R010,F026
O0045,C034,S_AIML_2_A,1,FRI_1600,FRI,16:00,17:00,R003,F026
O0045,C034,S_AIML_2_A,2,THU_1600,THU,16:00,17:00,R006,F026
O0045,C034,S_AIML_2_A,3,TUE_1200,TUE,12:00,13:00,R007,F026
O0046,C035,S_AIML_2_A,1,THU_1100,THU,11:00,12:00,CL006,F028
O0047,C008,S_AR_2_A,1,WED_1500,WED,15:00,16:00,R004,F022
O0047,C008,S_AR_2_A,2,MON_0900,MON,09:00,10:00,R001,F022
O0047,C008,S_AR_2_A,3,THU_1200,THU,12:00,13:00,R004,F022
O0047,C008,S_AR_2_A,4,TUE_1200,TUE,12:00,13:00,R011,F022
O0048,C009,S_AR_2_A,1,THU_1100,THU,11:00,12:00,R004,F018
O0048,C009,S_AR_2_A,2,TUE_1400,TUE,14:00,15:00,R010,F018
O0049,C043,S_AR_2_A,1,THU_1400,THU,14:00,15:00,R007,F036
O0049,C043,S_AR_2_A,2,WED_1400,WED,14:00,15:00,R001,F036
O0049,C043,S_AR_2_A,3,FRI_1600,FRI,16:00,17:00,R004,F036
O0049,C043,S_AR_2_A,4,TUE_1600,TUE,16:00,17:00,R007,F036
O0050,C044,S_AR_2_A,1,THU_1500,THU,15:00,16:00,R007,F036
O0050,C044,S_AR_2_A,2,FRI_1500,FRI,15:00,16:00,R010,F036
O0050,C044,S_AR_2_A,3,TUE_0900,TUE,09:00,10:00,R002,F036
O0050,C044,S_AR_2_A,4,MON_1100,MON,11:00,12:00,R005,F036
O0051,C045,S_AR_2_A,1,THU_1600,THU,16:00,17:00,R008,F040
O0051,C045,S_AR_2_A,2,WED_1200,WED,12:00,13:00,R009,F040
O0051,C045,S_AR_2_A,3,FRI_0900,FRI,09:00,10:00,R009,F040
O0052,C046,S_AR_2_A,1,WED_0900,WED,09:00,10:00,RL001,F037
O0053,C054,S_CSE_3_A,1,THU_0900,THU,09:00,10:00,R001,F035
O0053,C054,S_CSE_3_A,2,MON_1600,MON,16:00,17:00,R002,F035
O0054,C056,S_CSE_3_A,1,THU_1000,THU,10:00,11:00,R001,F028
O0054,C056,S_CSE_3_A,2,TUE_1200,TUE,12:00,13:00,R001,F028
O0055,C014,S_CSE_3_A,1,THU_1200,THU,12:00,13:00,R001,F011
O0055,C014,S_CSE_3_A,2,MON_0900,MON,09:00,10:00,R009,F011
O0055,C014,S_CSE_3_A,3,FRI_1000,FRI,10:00,11:00,R004,F011
O0055,C014,S_CSE_3_A,4,WED_1500,WED,15:00,16:00,R010,F011
O0056,C015,S_CSE_3_A,1,THU_1400,THU,14:00,15:00,R008,F005
O0056,C015,S_CSE_3_A,2,TUE_1400,TUE,14:00,15:00,R008,F005
O0056,C015,S_CSE_3_A,3,WED_1200,WED,12:00,13:00,R010,F005
O0056,C015,S_CSE_3_A,4,MON_1100,MON,11:00,12:00,R003,F005
O0057,C016,S_CSE_3_A,1,THU_1500,THU,15:00,16:00,R005,F009
O0057,C016,S_CSE_3_A,2,TUE_1600,TUE,16:00,17:00,R002,F009
O0057,C016,S_CSE_3_A,3,MON_1000,MON,10:00,11:00,R002,F009
O0058,C017,S_CSE_3_A,1,WED_1000,WED,10:00,11:00,CL004,F039
O0059,C054,S_ECE_3_A,1,TUE_1000,TUE,10:00,11:00,R010,F006
O0059,C054,S_ECE_3_A,2,MON_1600,MON,16:00,17:00,R004,F006
O0060,C056,S_ECE_3_A,1,THU_0900,THU,09:00,10:00,R011,F028
O0060,C056,S_ECE_3_A,2,WED_1200,WED,12:00,13:00,R007,F028
O0061,C025,S_ECE_3_A,1,THU_1200,THU,12:00,13:00,R002,F013
O0061,C025,S_ECE_3_A,2,FRI_1100,FRI,11:00,12:00,R002,F013
O0061,C025,S_ECE_3_A,3,TUE_1200,TUE,12:00,13:00,R002,F013
O0061,C025,S_ECE_3_A,4,MON_0900,MON,09:00,10:00,R003,F013
O0062,C026,S_ECE_3_A,1,TUE_1400,TUE,14:00,15:00,R004,F040
O0062,C026,S_ECE_3_A,2,MON_1000,MON,10:00,11:00,R005,F040
O0062,C026,S_ECE_3_A,3,THU_1400,THU,14:00,15:00,R004,F040
O0062,C026,S_ECE_3_A,4,WED_1100,WED,11:00,12:00,R008,F040
O0063,C027,S_ECE_3_A,1,THU_1500,THU,15:00,16:00,R008,F008
O0063,C027,S_ECE_3_A,2,WED_1500,WED,15:00,16:00,R005,F008
O0063,C027,S_ECE_3_A,3,FRI_1500,FRI,15:00,16:00,R006,F008
O0064,C028,S_ECE_3_A,1,MON_1100,MON,11:00,12:00,EL001,F037
O0065,C054,S_AIML_3_A,1,THU_1600,THU,16:00,17:00,R001,F002
O0065,C054,S_AIML_3_A,2,FRI_1000,FRI,10:00,11:00,R003,F002
O0066,C056,S_AIML_3_A,1,FRI_1400,FRI,14:00,15:00,R008,F033
O0066,C056,S_AIML_3_A,2,MON_1100,MON,11:00,12:00,R006,F033
O0067,C036,S_AIML_3_A,1,THU_1200,THU,12:00,13:00,R005,F030
O0067,C036,S_AIML_3_A,2,TUE_1000,TUE,10:00,11:00,R007,F030
O0067,C036,S_AIML_3_A,3,FRI_1100,FRI,11:00,12:00,R008,F030
O0067,C036,S_AIML_3_A,4,MON_1600,MON,16:00,17:00,R003,F030
O0068,C037,S_AIML_3_A,1,WED_1000,WED,10:00,11:00,R003,F014
O0068,C037,S_AIML_3_A,2,FRI_1500,FRI,15:00,16:00,R009,F014
O0068,C037,S_AIML_3_A,3,THU_0900,THU,09:00,10:00,R003,F014
O0068,C037,S_AIML_3_A,4,TUE_1200,TUE,12:00,13:00,R008,F014
O0069,C038,S_AIML_3_A,1,THU_1500,THU,15:00,16:00,R003,F030
O0069,C038,S_AIML_3_A,2,TUE_1600,TUE,16:00,17:00,R003,F030
O0069,C038,S_AIML_3_A,3,WED_1500,WED,15:00,16:00,R006,F030
O0070,C039,S_AIML_3_A,1,WED_1100,WED,11:00,12:00,CL005,F031
O0071,C054,S_AR_3_A,1,FRI_1100,FRI,11:00,12:00,R006,F002
O0071,C054,S_AR_3_A,2,MON_1600,MON,16:00,17:00,R011,F002
O0072,C056,S_AR_3_A,1,THU_1000,THU,10:00,11:00,R012,F033
O0072,C056,S_AR_3_A,2,WED_1000,WED,10:00,11:00,R004,F033
O0073,C047,S_AR_3_A,1,FRI_1400,FRI,14:00,15:00,R009,F035
O0073,C047,S_AR_3_A,2,MON_1100,MON,11:00,12:00,R012,F035
O0073,C047,S_AR_3_A,3,TUE_1400,TUE,14:00,15:00,R006,F035
O0073,C047,S_AR_3_A,4,THU_1500,THU,15:00,16:00,R012,F035
O0074,C048,S_AR_3_A,1,FRI_1500,FRI,15:00,16:00,R007,F035
O0074,C048,S_AR_3_A,2,THU_1400,THU,14:00,15:00,R012,F035
O0074,C048,S_AR_3_A,3,TUE_1200,TUE,12:00,13:00,R009,F035
O0074,C048,S_AR_3_A,4,MON_1000,MON,10:00,11:00,R012,F035
O0075,C049,S_AR_3_A,1,TUE_1000,TUE,10:00,11:00,R012,F032
O0075,C049,S_AR_3_A,2,THU_1600,THU,16:00,17:00,R012,F032
O0075,C049,S_AR_3_A,3,MON_0900,MON,09:00,10:00,R011,F032
O0076,C050,S_AR_3_A,1,WED_1100,WED,11:00,12:00,RL002,F036
O0077,C055,S_CSE_4_A,1,FRI_1000,FRI,10:00,11:00,R001,F005
O0077,C055,S_CSE_4_A,2,WED_1100,WED,11:00,12:00,R007,F005
O0078,C057,S_CSE_4_A,1,THU_1200,THU,12:00,13:00,R011,F038
O0078,C057,S_CSE_4_A,2,MON_1000,MON,10:00,11:00,R004,F038
O0079,C018,S_CSE_4_A,1,THU_1600,THU,16:00,17:00,R003,F009
O0079,C018,S_CSE_4_A,2,WED_1500,WED,15:00,16:00,R012,F009
O0079,C018,S_CSE_4_A,3,TUE_1000,TUE,10:00,11:00,R006,F009
O0080,C019,S_CSE_4_A,1,THU_1400,THU,14:00,15:00,R011,F002
O0080,C019,S_CSE_4_A,2,TUE_1400,TUE,14:00,15:00,R012,F002
O0080,C019,S_CSE_4_A,3,FRI_1500,FRI,15:00,16:00,R012,F002
O0081,C020,S_CSE_4_A,1,MON_1100,MON,11:00,12:00,R010,F029
O0081,C020,S_CSE_4_A,2,THU_1500,THU,15:00,16:00,R010,F029
O0081,C020,S_CSE_4_A,3,FRI_1400,FRI,14:00,15:00,R002,F029
O0082,C055,S_ECE_4_A,1,MON_1000,MON,10:00,11:00,R011,F018
O0082,C055,S_ECE_4_A,2,TUE_1000,TUE,10:00,11:00,R002,F018
O0083,C057,S_ECE_4_A,1,THU_0900,THU,09:00,10:00,R007,F005
O0083,C057,S_ECE_4_A,2,WED_1500,WED,15:00,16:00,R011,F005
O0084,C029,S_ECE_4_A,1,WED_1000,WED,10:00,11:00,R011,F021
O0084,C029,S_ECE_4_A,2,FRI_1000,FRI,10:00,11:00,R012,F021
O0084,C029,S_ECE_4_A,3,TUE_1600,TUE,16:00,17:00,R011,F021
O0085,C030,S_ECE_4_A,1,THU_1400,THU,14:00,15:00,R010,F019
O0085,C030,S_ECE_4_A,2,WED_1200,WED,12:00,13:00,R001,F019
O0085,C030,S_ECE_4_A,3,MON_1100,MON,11:00,12:00,R002,F019
O0086,C031,S_ECE_4_A,1,TUE_1400,TUE,14:00,15:00,R003,F022
O0086,C031,S_ECE_4_A,2,THU_1500,THU,15:00,16:00,R011,F022
O0086,C031,S_ECE_4_A,3,FRI_1100,FRI,11:00,12:00,R011,F022
O0087,C055,S_AIML_4_A,1,THU_1000,THU,10:00,11:00,R003,F018
O0087,C055,S_AIML_4_A,2,FRI_1100,FRI,11:00,12:00,R003,F018
O0088,C057,S_AIML_4_A,1,THU_1200,THU,12:00,13:00,R003,F006
O0088,C057,S_AIML_4_A,2,FRI_1400,FRI,14:00,15:00,R001,F006
O0089,C040,S_AIML_4_A,1,THU_1500,THU,15:00,16:00,R009,F032
O0089,C040,S_AIML_4_A,2,WED_1200,WED,12:00,13:00,R004,F032
O0089,C040,S_AIML_4_A,3,TUE_1600,TUE,16:00,17:00,R012,F032
O0090,C041,S_AIML_4_A,1,THU_1400,THU,14:00,15:00,R005,F029
O0090,C041,S_AIML_4_A,2,WED_1100,WED,11:00,12:00,R003,F029
O0090,C041,S_AIML_4_A,3,TUE_1400,TUE,14:00,15:00,R002,F029
O0091,C042,S_AIML_4_A,1,TUE_1200,TUE,12:00,13:00,R010,F030
O0091,C042,S_AIML_4_A,2,THU_1600,THU,16:00,17:00,R002,F030
O0091,C042,S_AIML_4_A,3,FRI_1000,FRI,10:00,11:00,R002,F030
O0092,C055,S_AR_4_A,1,TUE_1000,TUE,10:00,11:00,R011,F040
O0092,C055,S_AR_4_A,2,FRI_1100,FRI,11:00,12:00,R009,F040
O0093,C057,S_AR_4_A,1,WED_1100,WED,11:00,12:00,R004,F038
O0093,C057,S_AR_4_A,2,FRI_1500,FRI,15:00,16:00,R003,F038
O0094,C051,S_AR_4_A,1,MON_0900,MON,09:00,10:00,R008,F030
O0094,C051,S_AR_4_A,2,THU_1000,THU,10:00,11:00,R007,F030
O0094,C051,S_AR_4_A,3,WED_1200,WED,12:00,13:00,R008,F030
O0095,C052,S_AR_4_A,1,THU_1600,THU,16:00,17:00,R005,F039
O0095,C052,S_AR_4_A,2,MON_1100,MON,11:00,12:00,R009,F039
O0095,C052,S_AR_4_A,3,FRI_1400,FRI,14:00,15:00,R011,F039
O0096,C053,S_AR_4_A,1,WED_1000,WED,10:00,11:00,R010,F034
O0096,C053,S_AR_4_A,2,THU_1500,THU,15:00,16:00,R006,F034
O0096,C053,S_AR_4_A,3,FRI_1000,FRI,10:00,11:00,R011,F034
O0105,C058,S_CSE_3_A,1,MON_1400,MON,14:00,15:00,R001,F024
O0105,C058,S_CSE_3_A,2,WED_1600,WED,16:00,17:00,R006,F024
O0105,C058,S_CSE_3_A,3,TUE_0900,TUE,09:00,10:00,R010,F024
O0106,C059,S_CSE_3_A,1,THU_1100,THU,11:00,12:00,R009,F003
O0106,C059,S_CSE_3_A,2,WED_1400,WED,14:00,15:00,R006,F003
O0106,C059,S_CSE_3_A,3,FRI_0900,FRI,09:00,10:00,R011,F003
O0107,C060,S_CSE_3_A,1,MON_1500,MON,15:00,16:00,R006,F005
O0107,C060,S_CSE_3_A,2,TUE_1500,TUE,15:00,16:00,R011,F005
O0107,C060,S_CSE_3_A,3,FRI_1600,FRI,16:00,17:00,R012,F005
O0108,C061,S_CSE_3_A,1,FRI_1200,FRI,12:00,13:00,R009,F018
O0108,C061,S_CSE_3_A,2,TUE_1100,TUE,11:00,12:00,R006,F018
O0108,C061,S_CSE_3_A,3,WED_0900,WED,09:00,10:00,R012,F018
O0109,C058,S_ECE_3_A,1,MON_1400,MON,14:00,15:00,R004,F007
O0109,C058,S_ECE_3_A,2,WED_1600,WED,16:00,17:00,R009,F007
O0109,C058,S_ECE_3_A,3,TUE_0900,TUE,09:00,10:00,R012,F007
O0110,C059,S_ECE_3_A,1,THU_1100,THU,11:00,12:00,R010,F001
O0110,C059,S_ECE_3_A,2,WED_1400,WED,14:00,15:00,R010,F001
O0110,C059,S_ECE_3_A,3,FRI_0900,FRI,09:00,10:00,R010,F001
O0111,C060,S_ECE_3_A,1,MON_1500,MON,15:00,16:00,R002,F019
O0111,C060,S_ECE_3_A,2,TUE_1500,TUE,15:00,16:00,R012,F019
O0111,C060,S_ECE_3_A,3,FRI_1600,FRI,16:00,17:00,R007,F019
O0112,C061,S_ECE_3_A,1,FRI_1200,FRI,12:00,13:00,R010,F014
O0112,C061,S_ECE_3_A,2,TUE_1100,TUE,11:00,12:00,R010,F014
O0112,C061,S_ECE_3_A,3,WED_0900,WED,09:00,10:00,R008,F014
O0113,C058,S_AIML_3_A,1,MON_1400,MON,14:00,15:00,R007,F002
O0113,C058,S_AIML_3_A,2,WED_1600,WED,16:00,17:00,R008,F002
O0113,C058,S_AIML_3_A,3,TUE_0900,TUE,09:00,10:00,R011,F002
O0114,C059,S_AIML_3_A,1,THU_1100,THU,11:00,12:00,R011,F012
O0114,C059,S_AIML_3_A,2,WED_1400,WED,14:00,15:00,R009,F012
O0114,C059,S_AIML_3_A,3,FRI_0900,FRI,09:00,10:00,R012,F012
O0115,C060,S_AIML_3_A,1,MON_1500,MON,15:00,16:00,R009,F011
O0115,C060,S_AIML_3_A,2,TUE_1500,TUE,15:00,16:00,R010,F011
O0115,C060,S_AIML_3_A,3,FRI_1600,FRI,16:00,17:00,R011,F011
O0116,C061,S_AIML_3_A,1,FRI_1200,FRI,12:00,13:00,R006,F015
O0116,C061,S_AIML_3_A,2,TUE_1100,TUE,11:00,12:00,R009,F015
O0116,C061,S_AIML_3_A,3,WED_0900,WED,09:00,10:00,R001,F015
O0117,C058,S_AR_3_A,1,MON_1400,MON,14:00,15:00,R003,F028
O0117,C058,S_AR_3_A,2,WED_1600,WED,16:00,17:00,R012,F028
O0117,C058,S_AR_3_A,3,TUE_0900,TUE,09:00,10:00,R001,F028
O0118,C059,S_AR_3_A,1,THU_1100,THU,11:00,12:00,R003,F005
O0118,C059,S_AR_3_A,2,WED_1400,WED,14:00,15:00,R011,F005
O0118,C059,S_AR_3_A,3,FRI_0900,FRI,09:00,10:00,R003,F005
O0119,C060,S_AR_3_A,1,MON_1500,MON,15:00,16:00,R011,F007
O0119,C060,S_AR_3_A,2,TUE_1500,TUE,15:00,16:00,R006,F007
O0119,C060,S_AR_3_A,3,FRI_1600,FRI,16:00,17:00,R008,F007
O0120,C061,S_AR_3_A,1,FRI_1200,FRI,12:00,13:00,R011,F022
O0120,C061,S_AR_3_A,2,TUE_1100,TUE,11:00,12:00,R001,F022
O0120,C061,S_AR_3_A,3,WED_0900,WED,09:00,10:00,R003,F022
O0121,C058,S_CSE_4_A,1,MON_1400,MON,14:00,15:00,R009,F033
O0121,C058,S_CSE_4_A,2,WED_1600,WED,16:00,17:00,R011,F033
O0121,C058,S_CSE_4_A,3,TUE_0900,TUE,09:00,10:00,R004,F033
O0122,C059,S_CSE_4_A,1,THU_1100,THU,11:00,12:00,R008,F002
O0122,C059,S_CSE_4_A,2,WED_1400,WED,14:00,15:00,R004,F002
O0122,C059,S_CSE_4_A,3,FRI_0900,FRI,09:00,10:00,R002,F002
O0123,C060,S_CSE_4_A,1,MON_1500,MON,15:00,16:00,R008,F008
O0123,C060,S_CSE_4_A,2,TUE_1500,TUE,15:00,16:00,R002,F008
O0123,C060,S_CSE_4_A,3,FRI_1600,FRI,16:00,17:00,R010,F008
O0124,C061,S_CSE_4_A,1,FRI_1200,FRI,12:00,13:00,R003,F020
O0124,C061,S_CSE_4_A,2,TUE_1100,TUE,11:00,12:00,R008,F020
O0124,C061,S_CSE_4_A,3,WED_0900,WED,09:00,10:00,R010,F020
O0125,C062,S_CSE_4_A,1,MON_1600,MON,16:00,17:00,R008,F007
O0125,C062,S_CSE_4_A,2,WED_1000,WED,10:00,11:00,R007,F007
O0125,C062,S_CSE_4_A,3,THU_0900,THU,09:00,10:00,R002,F007
O0126,C063,S_CSE_4_A,1,TUE_1600,TUE,16:00,17:00,R004,F014
O0126,C063,S_CSE_4_A,2,FRI_1100,FRI,11:00,12:00,R004,F014
O0126,C063,S_CSE_4_A,3,WED_1200,WED,12:00,13:00,R003,F014
O0127,C058,S_ECE_4_A,1,MON_1400,MON,14:00,15:00,R006,F034
