student_id,student_name,program_id,branch,year,section_id
STU00057,Student_STU00057,P_AIDS,AIDS,3,AIDS-V_B2
STU00058,Student_STU00058,P_AIDS,AIDS,3,AIDS-V_B2
STU00059,Student_STU00059,P_AIDS,AIDS,3,AIDS-V_B2
STU00060,Student_STU00060,P_AIDS,AIDS,3,AIDS-V_B2
STU00061,Student_STU00061,P_AIDS,AIDS,3,AIDS-V_B2
STU00062,Student_STU00062,P_AIDS,AIDS,3,AIDS-V_B2
STU00063,Student_STU00063,P_AIDS,AIDS,3,AIDS-V_B2
STU00064,Student_STU00064,P_AIDS,AIDS,3,AIDS-V_B2
STU00065,Student_STU00065,P_AIDS,AIDS,3,AIDS-V_B2
STU00066,Student_STU00066,P_AIDS,AIDS,3,AIDS-V_B2
STU00067,Student_STU00067,P_AIDS,AIDS,3,AIDS-V_B2
STU00068,Student_STU00068,P_AIDS,AIDS,3,AIDS-V_B2
STU00069,Student_STU00069,P_AIDS,AIDS,3,AIDS-V_B2
STU00070,Student_STU00070,P_AIDS,AIDS,3,AIDS-V_B2
STU00071,Student_STU00071,P_AIDS,AIDS,3,AIDS-V_B2
STU00072,Student_STU00072,P_AIDS,AIDS,3,AIDS-V_B2
STU00073,Student_STU00073,P_AIDS,AIDS,3,AIDS-V_B2
STU00074,Student_STU00074,P_AIDS,AIDS,3,AIDS-V_B2
STU00075,Student_STU00075,P_AIDS,AIDS,3,AIDS-V_B2
STU00076,Student_STU00076,P_AIDS,AIDS,3,AIDS-V_B2
STU00077,Student_STU00077,P_AIDS,AIDS,3,AIDS-V_B2
STU00078,Student_STU00078,P_AIDS,AIDS,3,AIDS-V_B2
STU00079,Student_STU00079,P_AIDS,AIDS,3,AIDS-V_B2
STU00080,Student_STU00080,P_AIDS,AIDS,3,AIDS-V_B2
STU00081,Student_STU00081,P_AIDS,AIDS,3,AIDS-V_B2
STU00082,Student_STU00082,P_AIDS,AIDS,3,AIDS-V_B2
STU00083,Student_STU00083,P_AIDS,AIDS,3,AIDS-V_B2
STU00084,Student_STU00084,P_AIDS,AIDS,3,AIDS-V_B2
STU00085,Student_STU00085,P_AIDS,AIDS,3,AIDS-V_B2
STU00086,Student_STU00086,P_AIDS,AIDS,3,AIDS-V_B2
STU00087,Student_STU00087,P_AIDS,AIDS,3,AIDS-V_B2
STU00088,Student_STU00088,P_AIDS,AIDS,3,AIDS-V_B2
STU00089,Student_STU00089,P_AIML,AIML,3,AIML-V_B1
STU00090,Student_STU00090,P_AIML,AIML,3,AIML-V_B1
STU00091,Student_STU00091,P_AIML,AIML,3,AIML-V_B1
STU00092,Student_STU00092,P_AIML,AIML,3,AIML-V_B1
STU00093,Student_STU00093,P_AIML,AIML,3,AIML-V_B1
STU00094,Student_STU00094,P_AIML,AIML,3,AIML-V_B1
STU00095,Student_STU00095,P_AIML,AIML,3,AIML-V_B1
STU00096,Student_STU00096,P_AIML,AIML,3,AIML-V_B1
STU00097,Student_STU00097,P_AIML,AIML,3,AIML-V_B1
STU00098,Student_STU00098,P_AIML,AIML,3,AIML-V_B1
STU00099,Student_STU00099,P_AIML,AIML,3,AIML-V_B1
STU00100,Student_STU00100,P_AIML,AIML,3,AIML-V_B1
STU00101,Student_STU00101,P_AIML,AIML,3,AIML-V_B1
STU00102,Student_STU00102,P_AIML,AIML,3,AIML-V_B1
STU00103,Student_STU00103,P_AIML,AIML,3,AIML-V_B1
STU00104,Student_STU00104,P_AIML,AIML,3,AIML-V_B1
STU00105,Student_STU00105,P_AIML,AIML,3,AIML-V_B1
STU00106,Student_STU00106,P_AIML,AIML,3,AIML-V_B1
STU00107,Student_STU00107,P_AIML,AIML,3,AIML-V_B1
STU00108,Student_STU00108,P_AIML,AIML,3,AIML-V_B1
STU00109,Student_STU00109,P_AIML,AIML,3,AIML-V_B1
STU00110,Student_STU00110,P_AIML,AIML,3,AIML-V_B1
STU00111,Student_STU00111,P_AIML,AIML,3,AIML-V_B1
STU00112,Student_STU00112,P_AIML,AIML,3,AIML-V_B1
STU00113,Student_STU00113,P_AIML,AIML,3,AIML-V_B1
STU00114,Student_STU00114,P_AIML,AIML,3,AIML-V_B1
STU00115,Student_STU00115,P_AIML,AIML,3,AIML-V_B1
STU00116,Student_STU00116,P_AIML,AIML,3,AIML-V_B1
STU00117,Student_STU00117,P_AIML,AIML,3,AIML-V_B1
STU00118,Student_STU00118,P_AIML,AIML,3,AIML-V_B1
STU00119,Student_STU00119,P_AIML,AIML,3,AIML-V_B1
STU00120,Student_STU00120,P_AIML,AIML,3,AIML-V_B1
STU00121,Student_STU00121,P_AIML,AIML,3,AIML-V_B1
STU00122,Student_STU00122,P_AIML,AIML,3,AIML-V_B1
STU00123,Student_STU00123,P_AIML,AIML,3,AIML-V_B1
STU00124,Student_STU00124,P_AIML,AIML,3,AIML-V_B1
STU00125,Student_STU00125,P_AIML,AIML,3,AIML-V_B1
STU00126,Student_STU00126,P_AIML,AIML,3,AIML-V_B1
STU00127,Student_STU00127,P_AIML,AIML,3,AIML-V_B1
STU00128,Student_STU00128,P_AIML,AIML,3,AIML-V_B1
STU00129,Student_STU00129,P_AIML,AIML,3,AIML-V_B1
STU00130,Student_STU00130,P_AIML,AIML,3,AIML-V_B1
STU00131,Student_STU00131,P_AIML,AIML,3,AIML-V_B1
STU00132,Student_STU00132,P_AIML,AIML,3,AIML-V_B1
STU00133,Student_STU00133,P_AIML,AIML,3,AIML-V_B1
STU00134,Student_STU00134,P_AIML,AIML,3,AIML-V_B1
STU00135,Student_STU00135,P_AIML,AIML,3,AIML-V_B1
STU00136,Student_STU00136,P_AIML,AIML,3,AIML-V_B2
STU00137,Student_STU00137,P_AIML,AIML,3,AIML-V_B2
STU00138,Student_STU00138,P_AIML,AIML,3,AIML-V_B2
STU00139,Student_STU00139,P_AIML,AIML,3,AIML-V_B2
STU00140,Student_STU00140,P_AIML,AIML,3,AIML-V_B2
STU00141,Student_STU00141,P_AIML,AIML,3,AIML-V_B2
STU00142,Student_STU00142,P_AIML,AIML,3,AIML-V_B2
STU00143,Student_STU00143,P_AIML,AIML,3,AIML-V_B2
STU00144,Student_STU00144,P_AIML,AIML,3,AIML-V_B2
STU00145,Student_STU00145,P_AIML,AIML,3,AIML-V_B2
STU00146,Student_STU00146,P_AIML,AIML,3,AIML-V_B2
STU00147,Student_STU00147,P_AIML,AIML,3,AIML-V_B2
STU00148,Student_STU00148,P_AIML,AIML,3,AIML-V_B2
STU00149,Student_STU00149,P_AIML,AIML,3,AIML-V_B2
STU00150,Student_STU00150,P_AIML,AIML,3,AIML-V_B2
STU00151,Student_STU00151,P_AIML,AIML,3,AIML-V_B2
STU00152,Student_STU00152,P_AIML,AIML,3,AIML-V_B2
STU00153,Student_STU00153,P_AIML,AIML,3,AIML-V_B2
STU00154,Student_STU00154,P_AIML,AIML,3,AIML-V_B2
STU00155,Student_STU00155,P_AIML,AIML,3,AIML-V_B2
STU00156,Student_STU00156,P_AIML,AIML,3,AIML-V_B2
STU00157,Student_STU00157,P_AIML,AIML,3,AIML-V_B2
STU00158,Student_STU00158,P_AIML,AIML,3,AIML-V_B2
STU00159,Student_STU00159,P_AIML,AIML,3,AIML-V_B2
STU00160,Student_STU00160,P_AIML,AIML,3,AIML-V_B2
STU00161,Student_STU00161,P_AIML,AIML,3,AIML-V_B2
STU00162,Student_STU00162,P_AIML,AIML,3,AIML-V_B2
STU00163,Student_STU00163,P_AIML,AIML,3,AIML-V_B2
STU00164,Student_STU00164,P_AIML,AIML,3,AIML-V_B2
STU00165,Student_STU00165,P_AIML,AIML,3,AIML-V_B2
STU00166,Student_STU00166,P_AIML,AIML,3,AIML-V_B2
STU00167,Student_STU00167,P_AIML,AIML,3,AIML-V_B2
STU00168,Student_STU00168,P_AIML,AIML,3,AIML-V_B2
STU00169,Student_STU00169,P_AIML,AIML,3,AIML-V_B2
STU00170,Student_STU00170,P_AIML,AIML,3,AIML-V_B2
STU00171,Student_STU00171,P_AIML,AIML,3,AIML-V_B2
STU00172,Student_STU00172,P_AIML,AIML,3,AIML-V_B2
STU00173,Student_STU00173,P_AIML,AIML,3,AIML-V_B2
STU00174,Student_STU00174,P_AIML,AIML,3,AIML-V_B2
STU00175,Student_STU00175,P_AIML,AIML,3,AIML-V_B2
STU00176,Student_STU00176,P_AIML,AIML,3,AIML-V_B2
STU00177,Student_STU00177,P_AIML,AIML,3,AIML-V_B2
STU00178,Student_STU00178,P_AR,AR,3,AR-V_B1
STU00179,Student_STU00179,P_AR,AR,3,AR-V_B1
STU00180,Student_STU00180,P_AR,AR,3,AR-V_B1
STU00181,Student_STU00181,P_AR,AR,3,AR-V_B1
STU00182,Student_STU00182,P_AR,AR,3,AR-V_B1
STU00183,Student_STU00183,P_AR,AR,3,AR-V_B1
STU00184,Student_STU00184,P_AR,AR,3,AR-V_B1
STU00185,Student_STU00185,P_AR,AR,3,AR-V_B1
STU00186,Student_STU00186,P_AR,AR,3,AR-V_B1
STU00187,Student_STU00187,P_AR,AR,3,AR-V_B1
STU00188,Student_STU00188,P_AR,AR,3,AR-V_B1
STU00189,Student_STU00189,P_AR,AR,3,AR-V_B1
STU00190,Student_STU00190,P_AR,AR,3,AR-V_B1
STU00191,Student_STU00191,P_AR,AR,3,AR-V_B1
STU00192,Student_STU00192,P_AR,AR,3,AR-V_B1
STU00193,Student_STU00193,P_AR,AR,3,AR-V_B1
STU00194,Student_STU00194,P_AR,AR,3,AR-V_B1
STU00195,Student_STU00195,P_AR,AR,3,AR-V_B1
STU00196,Student_STU00196,P_AR,AR,3,AR-V_B1
STU00197,Student_STU00197,P_AR,AR,3,AR-V_B1
STU00198,Student_STU00198,P_AR,AR,3,AR-V_B1
STU00199,Student_STU00199,P_AR,AR,3,AR-V_B1
STU00200,Student_STU00200,P_AR,AR,3,AR-V_B1
STU00201,Student_STU00201,P_AR,AR,3,AR-V_B1
STU00202,Student_STU00202,P_AR,AR,3,AR-V_B1
STU00203,Student_STU00203,P_AR,AR,3,AR-V_B1
STU00204,Student_STU00204,P_AR,AR,3,AR-V_B1
STU00205,Student_STU00205,P_AR,AR,3,AR-V_B1
STU00206,Student_STU00206,P_AR,AR,3,AR-V_B1
STU00207,Student_STU00207,P_AR,AR,3,AR-V_B1
STU00208,Student_STU00208,P_AR,AR,3,AR-V_B1
STU00209,Student_STU00209,P_AR,AR,3,AR-V_B1
STU00210,Student_STU00210,P_AR,AR,3,AR-V_B1
STU00211,Student_STU00211,P_AR,AR,3,AR-V_B1
STU00212,Student_STU00212,P_AR,AR,3,AR-V_B1
STU00213,Student_STU00213,P_AR,AR,3,AR-V_B1
STU00214,Student_STU00214,P_AR,AR,3,AR-V_B1
STU00215,Student_STU00215,P_AR,AR,3,AR-V_B1
STU00216,Student_STU00216,P_AR,AR,3,AR-V_B1
STU00217,Student_STU00217,P_AR,AR,3,AR-V_B1
STU00218,Student_STU00218,P_AR,AR,3,AR-V_B1
STU00219,Student_STU00219,P_AR,AR,3,AR-V_B1
STU00220,Student_STU00220,P_AR,AR,3,AR-V_B1
STU00221,Student_STU00221,P_AR,AR,3,AR-V_B1
STU00222,Student_STU00222,P_AR,AR,3,AR-V_B1
STU00223,Student_STU00223,P_AR,AR,3,AR-V_B1
STU00224,Student_STU00224,P_AR,AR,3,AR-V_B1
STU00225,Student_STU00225,P_AR,AR,3,AR-V_B1
STU00226,Student_STU00226,P_AR,AR,3,AR-V_B1
STU00227,Student_STU00227,P_AR,AR,3,AR-V_B2
STU00228,Student_STU00228,P_AR,AR,3,AR-V_B2
STU00229,Student_STU00229,P_AR,AR,3,AR-V_B2
STU00230,Student_STU00230,P_AR,AR,3,AR-V_B2
STU00231,Student_STU00231,P_AR,AR,3,AR-V_B2
STU00232,Student_STU00232,P_AR,AR,3,AR-V_B2
STU00233,Student_STU00233,P_AR,AR,3,AR-V_B2
STU00234,Student_STU00234,P_AR,AR,3,AR-V_B2
STU00235,Student_STU00235,P_AR,AR,3,AR-V_B2
STU00236,Student_STU00236,P_AR,AR,3,AR-V_B2
STU00237,Student_STU00237,P_AR,AR,3,AR-V_B2
STU00238,Student_STU00238,P_AR,AR,3,AR-V_B2
STU00239,Student_STU00239,P_AR,AR,3,AR-V_B2
STU00240,Student_STU00240,P_AR,AR,3,AR-V_B2
STU00241,Student_STU00241,P_AR,AR,3,AR-V_B2
STU00242,Student_STU00242,P_AR,AR,3,AR-V_B2
STU00243,Student_STU00243,P_AR,AR,3,AR-V_B2
STU00244,Student_STU00244,P_AR,AR,3,AR-V_B2
STU00245,Student_STU00245,P_AR,AR,3,AR-V_B2
STU00246,Student_STU00246,P_AR,AR,3,AR-V_B2
STU00247,Student_STU00247,P_AR,AR,3,AR-V_B2
STU00248,Student_STU00248,P_AR,AR,3,AR-V_B2
STU00249,Student_STU00249,P_AR,AR,3,AR-V_B2
STU00250,Student_STU00250,P_AR,AR,3,AR-V_B2
STU00251,Student_STU00251,P_AR,AR,3,AR-V_B2
STU00252,Student_STU00252,P_AR,AR,3,AR-V_B2
STU00253,Student_STU00253,P_AR,AR,3,AR-V_B2
STU00254,Student_STU00254,P_AR,AR,3,AR-V_B2
STU00255,Student_STU00255,P_AR,AR,3,AR-V_B2
STU00256,Student_STU00256,P_AR,AR,3,AR-V_B2
STU00257,Student_STU00257,P_AR,AR,3,AR-V_B2
STU00258,Student_STU00258,P_AR,AR,3,AR-V_B2
STU00259,Student_STU00259,P_AR,AR,3,AR-V_B2
STU00260,Student_STU00260,P_AR,AR,3,AR-V_B2
STU00261,Student_STU00261,P_AR,AR,3,AR-V_B2
STU00262,Student_STU00262,P_AR,AR,3,AR-V_B2
STU00263,Student_STU00263,P_AR,AR,3,AR-V_B2
STU00264,Student_STU00264,P_AR,AR,3,AR-V_B2
STU00265,Student_STU00265,P_AR,AR,3,AR-V_B2
STU00266,Student_STU00266,P_IIOT,IIOT,3,IIOT-V_B1
STU00267,Student_STU00267,P_IIOT,IIOT,3,IIOT-V_B1
STU00268,Student_STU00268,P_IIOT,IIOT,3,IIOT-V_B1
STU00269,Student_STU00269,P_IIOT,IIOT,3,IIOT-V_B1
STU00270,Student_STU00270,P_IIOT,IIOT,3,IIOT-V_B1
STU00271,Student_STU00271,P_IIOT,IIOT,3,IIOT-V_B1
STU00272,Student_STU00272,P_IIOT,IIOT,3,IIOT-V_B1
STU00273,Student_STU00273,P_IIOT,IIOT,3,IIOT-V_B1
STU00274,Student_STU00274,P_IIOT,IIOT,3,IIOT-V_B1
STU00275,Student_STU00275,P_IIOT,IIOT,3,IIOT-V_B1
STU00276,Student_STU00276,P_IIOT,IIOT,3,IIOT-V_B1
STU00277,Student_STU00277,P_IIOT,IIOT,3,IIOT-V_B1
STU00278,Student_STU00278,P_IIOT,IIOT,3,IIOT-V_B1
STU00279,Student_STU00279,P_IIOT,IIOT,3,IIOT-V_B1
STU00280,Student_STU00280,P_IIOT,IIOT,3,IIOT-V_B1
STU00281,Student_STU00281,P_IIOT,IIOT,3,IIOT-V_B1
STU00282,Student_STU00282,P_IIOT,IIOT,3,IIOT-V_B1
STU00283,Student_STU00283,P_IIOT,IIOT,3,IIOT-V_B1
STU00284,Student_STU00284,P_IIOT,IIOT,3,IIOT-V_B1
STU00285,Student_STU00285,P_IIOT,IIOT,3,IIOT-V_B1
STU00286,Student_STU00286,P_IIOT,IIOT,3,IIOT-V_B1
STU00287,Student_STU00287,P_IIOT,IIOT,3,IIOT-V_B1
STU00288,Student_STU00288,P_IIOT,IIOT,3,IIOT-V_B1
STU00289,Student_STU00289,P_IIOT,IIOT,3,IIOT-V_B1
STU00290,Student_STU00290,P_IIOT,IIOT,3,IIOT-V_B1
STU00291,Student_STU00291,P_IIOT,IIOT,3,IIOT-V_B1
STU00292,Student_STU00292,P_IIOT,IIOT,3,IIOT-V_B1
STU00293,Student_STU00293,P_IIOT,IIOT,3,IIOT-V_B1
STU00294,Student_STU00294,P_IIOT,IIOT,3,IIOT-V_B1
STU00295,Student_STU00295,P_IIOT,IIOT,3,IIOT-V_B1
STU00296,Student_STU00296,P_IIOT,IIOT,3,IIOT-V_B1
STU00297,Student_STU00297,P_IIOT,IIOT,3,IIOT-V_B1
STU00298,Student_STU00298,P_IIOT,IIOT,3,IIOT-V_B1
STU00299,Student_STU00299,P_IIOT,IIOT,3,IIOT-V_B1
STU00300,Student_STU00300,P_IIOT,IIOT,3,IIOT-V_B1
STU00301,Student_STU00301,P_IIOT,IIOT,3,IIOT-V_B1
STU00302,Student_STU00302,P_IIOT,IIOT,3,IIOT-V_B1
STU00303,Student_STU00303,P_IIOT,IIOT,3,IIOT-V_B1
STU00304,Student_STU00304,P_IIOT,IIOT,3,IIOT-V_B2
STU00305,Student_STU00305,P_IIOT,IIOT,3,IIOT-V_B2
STU00306,Student_STU00306,P_IIOT,IIOT,3,IIOT-V_B2
STU00307,Student_STU00307,P_IIOT,IIOT,3,IIOT-V_B2
STU00308,Student_STU00308,P_IIOT,IIOT,3,IIOT-V_B2
STU00309,Student_STU00309,P_IIOT,IIOT,3,IIOT-V_B2
STU00310,Student_STU00310,P_IIOT,IIOT,3,IIOT-V_B2
STU00311,Student_STU00311,P_IIOT,IIOT,3,IIOT-V_B2
STU00312,Student_STU00312,P_IIOT,IIOT,3,IIOT-V_B2
STU00313,Student_STU00313,P_IIOT,IIOT,3,IIOT-V_B2
STU00314,Student_STU00314,P_IIOT,IIOT,3,IIOT-V_B2
STU00315,Student_STU00315,P_IIOT,IIOT,3,IIOT-V_B2
STU00316,Student_STU00316,P_IIOT,IIOT,3,IIOT-V_B2
STU00317,Student_STU00317,P_IIOT,IIOT,3,IIOT-V_B2
STU00318,Student_STU00318,P_IIOT,IIOT,3,IIOT-V_B2
STU00319,Student_STU00319,P_IIOT,IIOT,3,IIOT-V_B2
STU00320,Student_STU00320,P_IIOT,IIOT,3,IIOT-V_B2
STU00321,Student_STU00321,P_IIOT,IIOT,3,IIOT-V_B2
STU00322,Student_STU00322,P_IIOT,IIOT,3,IIOT-V_B2
STU00323,Student_STU00323,P_IIOT,IIOT,3,IIOT-V_B2
STU00324,Student_STU00324,P_IIOT,IIOT,3,IIOT-V_B2
STU00325,Student_STU00325,P_IIOT,IIOT,3,IIOT-V_B2
STU00326,Student_STU00326,P_IIOT,IIOT,3,IIOT-V_B2
STU00327,Student_STU00327,P_IIOT,IIOT,3,IIOT-V_B2
STU00328,Student_STU00328,P_IIOT,IIOT,3,IIOT-V_B2
STU00329,Student_STU00329,P_IIOT,IIOT,3,IIOT-V_B2
STU00330,Student_STU00330,P_IIOT,IIOT,3,IIOT-V_B2
STU00331,Student_STU00331,P_IIOT,IIOT,3,IIOT-V_B2
STU00332,Student_STU00332,P_IIOT,IIOT,3,IIOT-V_B2
STU00333,Student_STU00333,P_IIOT,IIOT,3,IIOT-V_B2
STU00334,Student_STU00334,P_IIOT,IIOT,3,IIOT-V_B2
STU00335,Student_STU00335,P_IIOT,IIOT,3,IIOT-V_B2
STU00336,Student_STU00336,P_IIOT,IIOT,3,IIOT-V_B2
STU00337,Student_STU00337,P_IIOT,IIOT,3,IIOT-V_B2
STU00338,Student_STU00338,P_IIOT,IIOT,3,IIOT-V_B2
STU00339,Student_STU00339,P_IIOT,IIOT,3,IIOT-V_B2
STU00340,Student_STU00340,P_IIOT,IIOT,3,IIOT-V_B2
STU00341,Student_STU00341,P_IIOT,IIOT,3,IIOT-V_B2
STU00342,Student_STU00342,P_IIOT,IIOT,3,IIOT-V_B2
STU00343,Student_STU00343,P_IIOT,IIOT,3,IIOT-V_B2
STU00344,Student_STU00344,P_IIOT,IIOT,3,IIOT-V_B2
STU00345,Student_STU00345,P_IIOT,IIOT,3,IIOT-V_B2
STU00346,Student_STU00346,P_IIOT,IIOT,3,IIOT-V_B2
STU00347,Student_STU00347,P_IIOT,IIOT,3,IIOT-V_B2
STU00348,Student_STU00348,P_AIDS,AIDS,4,AIDS-VII_B1
STU00349,Student_STU00349,P_AIDS,AIDS,4,AIDS-VII_B1
STU00350,Student_STU00350,P_AIDS,AIDS,4,AIDS-VII_B1
STU00351,Student_STU00351,P_AIDS,AIDS,4,AIDS-VII_B1
STU00352,Student_STU00352,P_AIDS,AIDS,4,AIDS-VII_B1
STU00353,Student_STU00353,P_AIDS,AIDS,4,AIDS-VII_B1
STU00354,Student_STU00354,P_AIDS,AIDS,4,AIDS-VII_B1
STU00355,Student_STU00355,P_AIDS,AIDS,4,AIDS-VII_B1
STU00356,Student_STU00356,P_AIDS,AIDS,4,AIDS-VII_B1
STU00357,Student_STU00357,P_AIDS,AIDS,4,AIDS-VII_B1
STU00358,Student_STU00358,P_AIDS,AIDS,4,AIDS-VII_B1
STU00359,Student_STU00359,P_AIDS,AIDS,4,AIDS-VII_B1
STU00360,Student_STU00360,P_AIDS,AIDS,4,AIDS-VII_B1
STU00361,Student_STU00361,P_AIDS,AIDS,4,AIDS-VII_B1
STU00362,Student_STU00362,P_AIDS,AIDS,4,AIDS-VII_B1
STU00363,Student_STU00363,P_AIDS,AIDS,4,AIDS-VII_B1
STU00364,Student_STU00364,P_AIDS,AIDS,4,AIDS-VII_B1
STU00365,Student_STU00365,P_AIDS,AIDS,4,AIDS-VII_B1
STU00366,Student_STU00366,P_AIDS,AIDS,4,AIDS-VII_B1
STU00367,Student_STU00367,P_AIDS,AIDS,4,AIDS-VII_B1
STU00368,Student_STU00368,P_AIDS,AIDS,4,AIDS-VII_B1
STU00369,Student_STU00369,P_AIDS,AIDS,4,AIDS-VII_B1
STU00370,Student_STU00370,P_AIDS,AIDS,4,AIDS-VII_B1
STU00371,Student_STU00371,P_AIDS,AIDS,4,AIDS-VII_B1
STU00372,Student_STU00372,P_AIDS,AIDS,4,AIDS-VII_B1
STU00373,Student_STU00373,P_AIDS,AIDS,4,AIDS-VII_B1
STU00374,Student_STU00374,P_AIDS,AIDS,4,AIDS-VII_B1
STU00375,Student_STU00375,P_AIDS,AIDS,4,AIDS-VII_B1
STU00376,Student_STU00376,P_AIDS,AIDS,4,AIDS-VII_B1
STU00377,Student_STU00377,P_AIDS,AIDS,4,AIDS-VII_B1
STU00378,Student_STU00378,P_AIDS,AIDS,4,AIDS-VII_B1
STU00379,Student_STU00379,P_AIDS,AIDS,4,AIDS-VII_B1
STU00380,Student_STU00380,P_AIDS,AIDS,4,AIDS-VII_B1
STU00381,Student_STU00381,P_AIDS,AIDS,4,AIDS-VII_B1
STU00382,Student_STU00382,P_AIDS,AIDS,4,AIDS-VII_B1
STU00383,Student_STU00383,P_AIDS,AIDS,4,AIDS-VII_B1
STU00384,Student_STU00384,P_AIDS,AIDS,4,AIDS-VII_B1
STU00385,Student_STU00385,P_AIDS,AIDS,4,AIDS-VII_B1
STU00386,Student_STU00386,P_AIDS,AIDS,4,AIDS-VII_B1
STU00387,Student_STU00387,P_AIDS,AIDS,4,AIDS-VII_B1
STU00388,Student_STU00388,P_AIDS,AIDS,4,AIDS-VII_B1
STU00389,Student_STU00389,P_AIDS,AIDS,4,AIDS-VII_B1
STU00390,Student_STU00390,P_AIDS,AIDS,4,AIDS-VII_B2
STU00391,Student_STU00391,P_AIDS,AIDS,4,AIDS-VII_B2
STU00392,Student_STU00392,P_AIDS,AIDS,4,AIDS-VII_B2
STU00393,Student_STU00393,P_AIDS,AIDS,4,AIDS-VII_B2
STU00394,Student_STU00394,P_AIDS,AIDS,4,AIDS-VII_B2
STU00395,Student_STU00395,P_AIDS,AIDS,4,AIDS-VII_B2
STU00396,Student_STU00396,P_AIDS,AIDS,4,AIDS-VII_B2
STU00397,Student_STU00397,P_AIDS,AIDS,4,AIDS-VII_B2
